entity_id,state,last_changed
sensor.washing_machine_current_power,0.8,2025-12-31T00:02:09.311Z
sensor.washing_machine_current_power,1.9,2025-12-31T00:02:13.444Z
sensor.washing_machine_current_power,0.9,2025-12-31T00:02:54.739Z
sensor.washing_machine_current_power,2.3,2025-12-31T00:02:58.595Z
sensor.washing_machine_current_power,1.0,2025-12-31T00:03:03.607Z
sensor.washing_machine_current_power,2.0,2025-12-31T00:03:15.406Z
sensor.washing_machine_current_power,0.6,2025-12-31T00:03:36.040Z
sensor.washing_machine_current_power,2.0,2025-12-31T00:03:38.107Z
sensor.washing_machine_current_power,1.0,2025-12-31T00:04:35.921Z
sensor.washing_machine_current_power,2.1,2025-12-31T00:04:44.197Z
sensor.washing_machine_current_power,1.1,2025-12-31T00:04:50.383Z
sensor.washing_machine_current_power,2.1,2025-12-31T00:05:08.969Z
sensor.washing_machine_current_power,1.0,2025-12-31T00:05:31.684Z
sensor.washing_machine_current_power,2.1,2025-12-31T00:06:00.598Z
sensor.washing_machine_current_power,1.1,2025-12-31T00:07:23.204Z
sensor.washing_machine_current_power,2.3,2025-12-31T00:07:39.729Z
sensor.washing_machine_current_power,1.2,2025-12-31T00:08:04.506Z
sensor.washing_machine_current_power,2.3,2025-12-31T00:08:31.351Z
sensor.washing_machine_current_power,1.3,2025-12-31T00:08:52.003Z
sensor.washing_machine_current_power,2.6,2025-12-31T00:09:33.298Z
sensor.washing_machine_current_power,1.5,2025-12-31T00:09:35.366Z
sensor.washing_machine_current_power,2.5,2025-12-31T00:10:14.597Z
sensor.washing_machine_current_power,1.3,2025-12-31T00:10:22.857Z
sensor.washing_machine_current_power,2.3,2025-12-31T00:12:14.370Z
sensor.washing_machine_current_power,1.1,2025-12-31T00:12:26.751Z
sensor.washing_machine_current_power,2.5,2025-12-31T00:12:55.660Z
sensor.washing_machine_current_power,1.5,2025-12-31T00:12:59.793Z
sensor.washing_machine_current_power,2.6,2025-12-31T00:13:45.232Z
sensor.washing_machine_current_power,1.4,2025-12-31T00:13:51.418Z
sensor.washing_machine_current_power,2.4,2025-12-31T00:19:40.407Z
sensor.washing_machine_current_power,1.4,2025-12-31T00:19:46.585Z
sensor.washing_machine_current_power,2.6,2025-12-31T00:20:19.623Z
sensor.washing_machine_current_power,1.4,2025-12-31T00:20:29.949Z
sensor.washing_machine_current_power,2.4,2025-12-31T00:23:15.170Z
sensor.washing_machine_current_power,1.4,2025-12-31T00:23:21.232Z
sensor.washing_machine_current_power,2.5,2025-12-31T00:27:41.533Z
sensor.washing_machine_current_power,1.4,2025-12-31T00:27:45.587Z
sensor.washing_machine_current_power,2.5,2025-12-31T00:30:20.552Z
sensor.washing_machine_current_power,1.5,2025-12-31T00:30:32.917Z
sensor.washing_machine_current_power,2.5,2025-12-31T00:32:53.325Z
sensor.washing_machine_current_power,0.7,2025-12-31T00:32:59.009Z
sensor.washing_machine_current_power,2.2,2025-12-31T00:33:07.776Z
sensor.washing_machine_current_power,1.1,2025-12-31T00:33:42.882Z
sensor.washing_machine_current_power,2.1,2025-12-31T00:34:05.608Z
sensor.washing_machine_current_power,1.1,2025-12-31T00:35:05.493Z
sensor.washing_machine_current_power,2.1,2025-12-31T00:35:24.069Z
sensor.washing_machine_current_power,1.1,2025-12-31T00:36:03.300Z
sensor.washing_machine_current_power,2.1,2025-12-31T00:37:38.291Z
sensor.washing_machine_current_power,1.0,2025-12-31T00:38:46.415Z
sensor.washing_machine_current_power,2.2,2025-12-31T00:38:50.546Z
sensor.washing_machine_current_power,1.2,2025-12-31T00:39:11.206Z
sensor.washing_machine_current_power,2.4,2025-12-31T00:39:23.586Z
sensor.washing_machine_current_power,0.8,2025-12-31T00:39:46.304Z
sensor.washing_machine_current_power,1.8,2025-12-31T00:40:00.759Z
sensor.washing_machine_current_power,0.5,2025-12-31T00:45:55.885Z
sensor.washing_machine_current_power,1.8,2025-12-31T00:45:57.954Z
sensor.washing_machine_current_power,0.7,2025-12-31T00:52:07.549Z
sensor.washing_machine_current_power,2.1,2025-12-31T00:52:11.683Z
sensor.washing_machine_current_power,1.0,2025-12-31T00:52:14.582Z
sensor.washing_machine_current_power,2.1,2025-12-31T00:52:28.200Z
sensor.washing_machine_current_power,1.1,2025-12-31T00:52:33.614Z
sensor.washing_machine_current_power,2.1,2025-12-31T00:53:23.960Z
sensor.washing_machine_current_power,1.1,2025-12-31T00:53:38.405Z
sensor.washing_machine_current_power,2.2,2025-12-31T00:54:03.183Z
sensor.washing_machine_current_power,1.1,2025-12-31T00:54:09.759Z
sensor.washing_machine_current_power,2.1,2025-12-31T00:54:25.904Z
sensor.washing_machine_current_power,1.1,2025-12-31T00:54:40.360Z
sensor.washing_machine_current_power,2.2,2025-12-31T00:54:54.815Z
sensor.washing_machine_current_power,1.0,2025-12-31T00:55:05.139Z
sensor.washing_machine_current_power,2.2,2025-12-31T00:55:17.530Z
sensor.washing_machine_current_power,0.9,2025-12-31T00:55:21.661Z
sensor.washing_machine_current_power,2.0,2025-12-31T00:56:19.477Z
sensor.washing_machine_current_power,0.9,2025-12-31T00:56:50.454Z
sensor.washing_machine_current_power,1.9,2025-12-31T00:57:02.844Z
sensor.washing_machine_current_power,0.9,2025-12-31T00:59:25.328Z
sensor.washing_machine_current_power,2.1,2025-12-31T00:59:35.643Z
sensor.washing_machine_current_power,1.1,2025-12-31T00:59:41.842Z
sensor.washing_machine_current_power,2.2,2025-12-31T00:59:45.971Z
sensor.washing_machine_current_power,1.2,2025-12-31T01:00:04.554Z
sensor.washing_machine_current_power,2.2,2025-12-31T01:01:45.748Z
sensor.washing_machine_current_power,0.7,2025-12-31T01:01:50.364Z
sensor.washing_machine_current_power,2.0,2025-12-31T01:01:55.378Z
sensor.washing_machine_current_power,0.8,2025-12-31T01:03:24.854Z
sensor.washing_machine_current_power,1.8,2025-12-31T01:03:37.244Z
sensor.washing_machine_current_power,0.7,2025-12-31T01:06:34.808Z
sensor.washing_machine_current_power,1.8,2025-12-31T01:06:53.395Z
sensor.washing_machine_current_power,0.5,2025-12-31T01:08:13.932Z
sensor.washing_machine_current_power,1.9,2025-12-31T01:08:18.899Z
sensor.washing_machine_current_power,0.8,2025-12-31T01:08:24.249Z
sensor.washing_machine_current_power,1.8,2025-12-31T01:08:32.507Z
sensor.washing_machine_current_power,0.7,2025-12-31T01:09:01.415Z
sensor.washing_machine_current_power,1.7,2025-12-31T01:09:05.976Z
sensor.washing_machine_current_power,2.8,2025-12-31T01:15:54.386Z
sensor.washing_machine_current_power,1.4,2025-12-31T01:15:57.523Z
sensor.washing_machine_current_power,2.4,2025-12-31T01:17:19.040Z
sensor.washing_machine_current_power,1.3,2025-12-31T01:17:21.108Z
sensor.washing_machine_current_power,2.7,2025-12-31T01:18:31.325Z
sensor.washing_machine_current_power,1.6,2025-12-31T01:18:39.576Z
sensor.washing_machine_current_power,2.6,2025-12-31T01:24:09.958Z
sensor.washing_machine_current_power,1.4,2025-12-31T01:24:13.190Z
sensor.washing_machine_current_power,2.6,2025-12-31T01:27:03.404Z
sensor.washing_machine_current_power,1.5,2025-12-31T01:27:07.523Z
sensor.washing_machine_current_power,2.7,2025-12-31T01:28:07.407Z
sensor.washing_machine_current_power,1.7,2025-12-31T01:28:11.540Z
sensor.washing_machine_current_power,2.7,2025-12-31T01:29:07.298Z
sensor.washing_machine_current_power,1.4,2025-12-31T01:29:15.549Z
sensor.washing_machine_current_power,2.7,2025-12-31T01:33:13.473Z
sensor.washing_machine_current_power,1.4,2025-12-31T01:33:19.643Z
sensor.washing_machine_current_power,2.4,2025-12-31T01:33:27.903Z
sensor.washing_machine_current_power,1.2,2025-12-31T01:33:32.034Z
sensor.washing_machine_current_power,2.2,2025-12-31T01:34:23.659Z
sensor.washing_machine_current_power,0.7,2025-12-31T01:34:40.182Z
sensor.washing_machine_current_power,2.2,2025-12-31T01:34:54.636Z
sensor.washing_machine_current_power,1.2,2025-12-31T01:35:02.895Z
sensor.washing_machine_current_power,2.4,2025-12-31T01:35:29.742Z
sensor.washing_machine_current_power,0.7,2025-12-31T01:35:35.941Z
sensor.washing_machine_current_power,1.7,2025-12-31T01:35:42.147Z
sensor.washing_machine_current_power,2.7,2025-12-31T01:54:35.708Z
sensor.washing_machine_current_power,1.5,2025-12-31T01:54:42.686Z
sensor.washing_machine_current_power,2.6,2025-12-31T01:58:20.773Z
sensor.washing_machine_current_power,1.5,2025-12-31T01:58:24.987Z
sensor.washing_machine_current_power,2.6,2025-12-31T01:58:33.176Z
sensor.washing_machine_current_power,1.5,2025-12-31T01:58:39.360Z
sensor.washing_machine_current_power,2.5,2025-12-31T02:00:10.228Z
sensor.washing_machine_current_power,1.2,2025-12-31T02:00:16.414Z
sensor.washing_machine_current_power,2.6,2025-12-31T02:01:01.839Z
sensor.washing_machine_current_power,1.6,2025-12-31T02:01:08.037Z
sensor.washing_machine_current_power,0.6,2025-12-31T02:01:59.671Z
sensor.washing_machine_current_power,1.7,2025-12-31T02:02:03.792Z
sensor.washing_machine_current_power,0.5,2025-12-31T02:04:32.487Z
sensor.washing_machine_current_power,1.9,2025-12-31T02:04:34.529Z
sensor.washing_machine_current_power,0.9,2025-12-31T02:07:34.182Z
sensor.washing_machine_current_power,2.1,2025-12-31T02:07:40.368Z
sensor.washing_machine_current_power,1.1,2025-12-31T02:08:09.278Z
sensor.washing_machine_current_power,2.2,2025-12-31T02:08:19.604Z
sensor.washing_machine_current_power,1.1,2025-12-31T02:08:29.929Z
sensor.washing_machine_current_power,2.4,2025-12-31T02:09:00.915Z
sensor.washing_machine_current_power,1.4,2025-12-31T02:09:07.844Z
sensor.washing_machine_current_power,2.4,2025-12-31T02:12:37.745Z
sensor.washing_machine_current_power,1.3,2025-12-31T02:12:43.138Z
sensor.washing_machine_current_power,2.3,2025-12-31T02:14:00.325Z
sensor.washing_machine_current_power,1.3,2025-12-31T02:14:10.641Z
sensor.washing_machine_current_power,2.3,2025-12-31T02:14:37.490Z
sensor.washing_machine_current_power,1.3,2025-12-31T02:15:12.598Z
sensor.washing_machine_current_power,2.3,2025-12-31T02:16:04.217Z
sensor.washing_machine_current_power,1.2,2025-12-31T02:16:18.674Z
sensor.washing_machine_current_power,2.2,2025-12-31T02:16:57.907Z
sensor.washing_machine_current_power,1.2,2025-12-31T02:17:20.623Z
sensor.washing_machine_current_power,2.3,2025-12-31T02:17:26.818Z
sensor.washing_machine_current_power,1.0,2025-12-31T02:17:30.948Z
sensor.washing_machine_current_power,2.0,2025-12-31T02:17:43.340Z
sensor.washing_machine_current_power,0.9,2025-12-31T02:17:53.666Z
sensor.washing_machine_current_power,2.0,2025-12-31T02:18:01.937Z
sensor.washing_machine_current_power,1.0,2025-12-31T02:18:14.320Z
sensor.washing_machine_current_power,2.4,2025-12-31T02:18:28.775Z
sensor.washing_machine_current_power,1.4,2025-12-31T02:18:31.611Z
sensor.washing_machine_current_power,2.5,2025-12-31T02:18:51.491Z
sensor.washing_machine_current_power,1.4,2025-12-31T02:18:57.686Z
sensor.washing_machine_current_power,2.5,2025-12-31T02:19:24.532Z
sensor.washing_machine_current_power,1.4,2025-12-31T02:19:30.738Z
sensor.washing_machine_current_power,2.4,2025-12-31T02:23:19.927Z
sensor.washing_machine_current_power,1.3,2025-12-31T02:23:24.002Z
sensor.washing_machine_current_power,2.4,2025-12-31T02:24:26.038Z
sensor.washing_machine_current_power,1.4,2025-12-31T02:24:32.216Z
sensor.washing_machine_current_power,2.5,2025-12-31T02:27:23.608Z
sensor.washing_machine_current_power,1.5,2025-12-31T02:27:27.330Z
sensor.washing_machine_current_power,2.5,2025-12-31T02:32:58.124Z
sensor.washing_machine_current_power,1.5,2025-12-31T02:33:01.779Z
sensor.washing_machine_current_power,2.5,2025-12-31T02:38:16.114Z
sensor.washing_machine_current_power,1.4,2025-12-31T02:38:21.218Z
sensor.washing_machine_current_power,2.5,2025-12-31T02:40:53.024Z
sensor.washing_machine_current_power,1.4,2025-12-31T02:40:57.157Z
sensor.washing_machine_current_power,2.5,2025-12-31T02:45:50.385Z
sensor.washing_machine_current_power,1.3,2025-12-31T02:45:56.582Z
sensor.washing_machine_current_power,2.3,2025-12-31T02:46:50.272Z
sensor.washing_machine_current_power,1.3,2025-12-31T02:46:54.408Z
sensor.washing_machine_current_power,2.3,2025-12-31T02:47:06.799Z
sensor.washing_machine_current_power,0.9,2025-12-31T02:47:12.994Z
sensor.washing_machine_current_power,2.2,2025-12-31T02:47:18.943Z
sensor.washing_machine_current_power,1.1,2025-12-31T02:47:31.579Z
sensor.washing_machine_current_power,2.1,2025-12-31T02:48:06.688Z
sensor.washing_machine_current_power,1.1,2025-12-31T02:48:35.596Z
sensor.washing_machine_current_power,2.1,2025-12-31T02:48:45.923Z
sensor.washing_machine_current_power,1.1,2025-12-31T02:49:08.643Z
sensor.washing_machine_current_power,2.1,2025-12-31T02:49:12.770Z
sensor.washing_machine_current_power,1.1,2025-12-31T02:50:29.178Z
sensor.washing_machine_current_power,2.1,2025-12-31T02:50:53.963Z
sensor.washing_machine_current_power,0.6,2025-12-31T02:51:10.471Z
sensor.washing_machine_current_power,1.7,2025-12-31T02:51:15.260Z
sensor.washing_machine_current_power,0.7,2025-12-31T02:58:40.612Z
sensor.washing_machine_current_power,2.2,2025-12-31T02:58:42.659Z
sensor.washing_machine_current_power,1.0,2025-12-31T02:59:05.371Z
sensor.washing_machine_current_power,2.1,2025-12-31T03:00:05.262Z
sensor.washing_machine_current_power,1.1,2025-12-31T03:00:44.491Z
sensor.washing_machine_current_power,2.2,2025-12-31T03:00:54.818Z
sensor.washing_machine_current_power,0.9,2025-12-31T03:01:13.399Z
sensor.washing_machine_current_power,1.9,2025-12-31T03:01:17.530Z
sensor.washing_machine_current_power,0.7,2025-12-31T03:01:23.096Z
sensor.washing_machine_current_power,2.0,2025-12-31T03:01:28.100Z
sensor.washing_machine_current_power,0.9,2025-12-31T03:01:54.690Z
sensor.washing_machine_current_power,2.0,2025-12-31T03:02:01.162Z
sensor.washing_machine_current_power,0.9,2025-12-31T03:04:37.831Z
sensor.washing_machine_current_power,2.1,2025-12-31T03:04:40.367Z
sensor.washing_machine_current_power,1.1,2025-12-31T03:04:52.279Z
sensor.washing_machine_current_power,2.2,2025-12-31T03:05:06.735Z
sensor.washing_machine_current_power,1.1,2025-12-31T03:05:13.416Z
sensor.washing_machine_current_power,2.5,2025-12-31T03:05:56.300Z
sensor.washing_machine_current_power,1.5,2025-12-31T03:06:02.496Z
sensor.washing_machine_current_power,2.5,2025-12-31T03:06:12.812Z
sensor.washing_machine_current_power,1.0,2025-12-31T03:06:23.136Z
sensor.washing_machine_current_power,2.0,2025-12-31T03:06:33.470Z
sensor.washing_machine_current_power,0.6,2025-12-31T03:10:12.365Z
sensor.washing_machine_current_power,1.8,2025-12-31T03:10:18.542Z
sensor.washing_machine_current_power,0.3,2025-12-31T03:10:35.068Z
sensor.washing_machine_current_power,1.4,2025-12-31T03:10:40.858Z
sensor.washing_machine_current_power,2.5,2025-12-31T03:11:32.882Z
sensor.washing_machine_current_power,1.5,2025-12-31T03:11:34.948Z
sensor.washing_machine_current_power,2.5,2025-12-31T03:15:26.228Z
sensor.washing_machine_current_power,1.1,2025-12-31T03:15:30.352Z
sensor.washing_machine_current_power,2.1,2025-12-31T03:15:57.196Z
sensor.washing_machine_current_power,1.0,2025-12-31T03:17:28.050Z
sensor.washing_machine_current_power,2.1,2025-12-31T03:17:40.444Z
sensor.washing_machine_current_power,1.1,2025-12-31T03:18:03.180Z
sensor.washing_machine_current_power,2.1,2025-12-31T03:18:23.812Z
sensor.washing_machine_current_power,1.1,2025-12-31T03:19:13.365Z
sensor.washing_machine_current_power,2.3,2025-12-31T03:19:19.569Z
sensor.washing_machine_current_power,1.3,2025-12-31T03:19:31.951Z
sensor.washing_machine_current_power,2.4,2025-12-31T03:22:41.927Z
sensor.washing_machine_current_power,1.4,2025-12-31T03:22:48.111Z
sensor.washing_machine_current_power,2.4,2025-12-31T03:23:27.351Z
sensor.washing_machine_current_power,0.9,2025-12-31T03:23:31.481Z
sensor.washing_machine_current_power,2.1,2025-12-31T03:23:39.741Z
sensor.washing_machine_current_power,0.9,2025-12-31T03:23:48.007Z
sensor.washing_machine_current_power,1.9,2025-12-31T03:24:06.603Z
sensor.washing_machine_current_power,0.9,2025-12-31T03:25:20.938Z
sensor.washing_machine_current_power,1.9,2025-12-31T03:25:25.057Z
sensor.washing_machine_current_power,0.8,2025-12-31T03:27:22.762Z
sensor.washing_machine_current_power,2.1,2025-12-31T03:27:39.273Z
sensor.washing_machine_current_power,1.1,2025-12-31T03:27:59.923Z
sensor.washing_machine_current_power,2.1,2025-12-31T03:28:14.386Z
sensor.washing_machine_current_power,0.8,2025-12-31T03:28:17.268Z
sensor.washing_machine_current_power,2.2,2025-12-31T03:28:26.793Z
sensor.washing_machine_current_power,1.2,2025-12-31T03:28:29.289Z
sensor.washing_machine_current_power,2.3,2025-12-31T03:28:41.235Z
sensor.washing_machine_current_power,1.2,2025-12-31T03:29:01.887Z
sensor.washing_machine_current_power,2.3,2025-12-31T03:30:28.626Z
sensor.washing_machine_current_power,1.2,2025-12-31T03:30:34.815Z
sensor.washing_machine_current_power,2.2,2025-12-31T03:31:03.726Z
sensor.washing_machine_current_power,1.2,2025-12-31T03:31:09.921Z
sensor.washing_machine_current_power,2.4,2025-12-31T03:31:20.256Z
sensor.washing_machine_current_power,1.4,2025-12-31T03:31:22.525Z
sensor.washing_machine_current_power,2.5,2025-12-31T03:31:45.029Z
sensor.washing_machine_current_power,1.4,2025-12-31T03:31:51.227Z
sensor.washing_machine_current_power,2.5,2025-12-31T03:31:57.425Z
sensor.washing_machine_current_power,1.4,2025-12-31T03:32:02.582Z
sensor.washing_machine_current_power,2.5,2025-12-31T03:33:01.445Z
sensor.washing_machine_current_power,1.4,2025-12-31T03:33:03.668Z
sensor.washing_machine_current_power,2.4,2025-12-31T03:34:38.487Z
sensor.washing_machine_current_power,1.2,2025-12-31T03:34:42.619Z
sensor.washing_machine_current_power,2.3,2025-12-31T03:35:42.497Z
sensor.washing_machine_current_power,0.5,2025-12-31T03:35:44.905Z
sensor.washing_machine_current_power,1.7,2025-12-31T03:35:49.918Z
sensor.washing_machine_current_power,0.7,2025-12-31T03:39:31.686Z
sensor.washing_machine_current_power,1.7,2025-12-31T03:39:33.760Z
sensor.washing_machine_current_power,2.7,2025-12-31T03:42:29.293Z
sensor.washing_machine_current_power,1.7,2025-12-31T03:42:34.471Z
sensor.washing_machine_current_power,0.7,2025-12-31T03:49:57.351Z
sensor.washing_machine_current_power,1.8,2025-12-31T03:50:01.081Z
sensor.washing_machine_current_power,0.7,2025-12-31T03:50:28.308Z
sensor.washing_machine_current_power,2.2,2025-12-31T03:50:34.506Z
sensor.washing_machine_current_power,1.2,2025-12-31T03:50:51.027Z
sensor.washing_machine_current_power,2.4,2025-12-31T03:51:01.360Z
sensor.washing_machine_current_power,1.4,2025-12-31T03:51:03.426Z
sensor.washing_machine_current_power,2.4,2025-12-31T03:52:17.774Z
sensor.washing_machine_current_power,1.4,2025-12-31T03:52:19.834Z
sensor.washing_machine_current_power,2.4,2025-12-31T03:54:50.580Z
sensor.washing_machine_current_power,1.2,2025-12-31T03:54:53.480Z
sensor.washing_machine_current_power,2.3,2025-12-31T03:56:06.976Z
sensor.washing_machine_current_power,1.3,2025-12-31T03:56:15.237Z
sensor.washing_machine_current_power,2.3,2025-12-31T03:58:39.795Z
sensor.washing_machine_current_power,1.2,2025-12-31T03:59:04.560Z
sensor.washing_machine_current_power,2.2,2025-12-31T04:00:45.745Z
sensor.washing_machine_current_power,1.0,2025-12-31T04:01:35.300Z
sensor.washing_machine_current_power,2.0,2025-12-31T04:01:45.616Z
sensor.washing_machine_current_power,1.0,2025-12-31T04:03:37.126Z
sensor.washing_machine_current_power,2.0,2025-12-31T04:04:14.307Z
sensor.washing_machine_current_power,1.0,2025-12-31T04:05:10.054Z
sensor.washing_machine_current_power,2.1,2025-12-31T04:05:20.381Z
sensor.washing_machine_current_power,0.6,2025-12-31T04:06:36.775Z
sensor.washing_machine_current_power,1.7,2025-12-31T04:06:40.904Z
sensor.washing_machine_current_power,0.6,2025-12-31T04:07:26.340Z
sensor.washing_machine_current_power,2.5,2025-12-31T04:07:32.527Z
sensor.washing_machine_current_power,1.4,2025-12-31T04:07:35.499Z
sensor.washing_machine_current_power,2.4,2025-12-31T04:10:56.938Z
sensor.washing_machine_current_power,1.3,2025-12-31T04:11:09.332Z
sensor.washing_machine_current_power,2.3,2025-12-31T04:11:48.580Z
sensor.washing_machine_current_power,1.3,2025-12-31T04:12:05.090Z
sensor.washing_machine_current_power,2.6,2025-12-31T04:12:36.075Z
sensor.washing_machine_current_power,1.4,2025-12-31T04:12:42.260Z
sensor.washing_machine_current_power,2.4,2025-12-31T04:17:56.132Z
sensor.washing_machine_current_power,1.4,2025-12-31T04:18:00.256Z
sensor.washing_machine_current_power,2.4,2025-12-31T04:18:35.360Z
sensor.washing_machine_current_power,1.4,2025-12-31T04:18:43.623Z
